sigma, x , y
0.8300000000000001,0.802194,0.553403
1.1100000000000003,0.835587,0.550957
1.1100000000000003,0.784965,0.585554
1.1500000000000001,0.820756,0.583033
0.9100000000000001,0.769346,0.616132
0.9500000000000002,0.805054,0.613455
0.9900000000000001,0.839067,0.612155
0.9100000000000001,0.870361,0.549791
0.9500000000000002,0.901836,0.549355
0.8900000000000001,0.8921,0.577467
1.1700000000000002,0.858725,0.581498
0.8900000000000001,0.873502,0.611635
1.0300000000000002,0.905874,0.606781
0.9900000000000001,0.958314,0.559637
1.1900000000000002,0.925996,0.576113
0.9700000000000001,0.989252,0.568901
1.0100000000000002,0.964527,0.592852
0.79,0.938299,0.607909
1.0300000000000002,0.0298762,0.626903
1.0300000000000002,0.053936,0.650228
0.8300000000000001,0.0240994,0.657596
1.0700000000000003,-0.00205668,0.641362
1.1500000000000001,0.0435049,0.683181
0.8700000000000001,0.00811956,0.680075
0.8900000000000001,0.121262,0.632366
1.1700000000000002,0.0871727,0.639845
0.9700000000000001,0.144035,0.653647
1.0700000000000003,0.111848,0.666018
0.9100000000000001,0.0781242,0.673612
1.0900000000000003,0.137972,0.688897
0.9300000000000002,0.152414,0.623563
1.0100000000000002,0.208036,0.632614
0.9700000000000001,0.176466,0.642137
0.9700000000000001,0.168688,0.675162
0.9500000000000002,0.199813,0.665775
0.8900000000000001,0.230308,0.656174
1.0900000000000003,0.241423,0.624679
0.8500000000000001,0.295075,0.643605
1.0100000000000002,0.265294,0.647497
1.0500000000000003,0.294438,0.674314
1.0700000000000003,0.223284,0.687687
0.9900000000000001,0.255166,0.676358
1.1300000000000001,0.317195,0.620137
0.9300000000000002,0.347196,0.633665
0.9300000000000002,0.323418,0.653871
0.9100000000000001,0.353287,0.665378
1.0500000000000003,0.32827,0.685441
1.1700000000000002,0.38025,0.64313
1.0900000000000003,0.438665,0.622008
1.0900000000000003,0.416575,0.652391
1.0500000000000003,0.455744,0.651621
0.9500000000000002,0.388974,0.676652
0.7500000000000001,0.412375,0.692863
0.9700000000000001,0.437272,0.678473
0.9500000000000002,0.517246,0.629167
1.1900000000000002,0.490958,0.652662
1.1300000000000001,0.526115,0.663696
1.0100000000000002,0.469608,0.681606
1.1100000000000003,0.502929,0.690014
0.9700000000000001,0.549416,0.639476
0.8300000000000001,0.572402,0.61976
0.8900000000000001,0.602639,0.627292
1.0700000000000003,0.58145,0.650576
0.8500000000000001,0.559711,0.672504
0.9100000000000001,0.591921,0.682363
1.0300000000000002,0.614386,0.657772
0.8900000000000001,0.63339,0.630962
1.2700000000000002,0.667486,0.633095
0.9100000000000001,0.647013,0.665104
0.9900000000000001,0.675884,0.673733
0.9300000000000002,0.622901,0.689377
0.9300000000000002,0.654084,0.69637
0.7500000000000001,0.694304,0.650423
0.9900000000000001,0.703934,0.622614
0.9900000000000001,0.756322,0.644783
1.0700000000000003,0.724428,0.648551
0.9100000000000001,0.708124,0.676481
0.9500000000000002,0.739242,0.676584
0.9900000000000001,0.789271,0.641971
1.0300000000000002,0.822013,0.640978
1.0700000000000003,0.773845,0.673656
0.9900000000000001,0.8077,0.671001
0.9900000000000001,0.840762,0.671461
0.9900000000000001,0.892736,0.637265
1.1300000000000001,0.858665,0.641612
1.0700000000000003,0.877973,0.671029
1.0300000000000002,0.91164,0.665165
1.0500000000000003,0.927798,0.635146
1.1500000000000001,0.963273,0.630343
1.0300000000000002,0.976189,0.668501
0.8700000000000001,0.945082,0.661577
1.0300000000000002,0.919327,0.698015
1.0900000000000003,0.95282,0.694597
1.0100000000000002,0.0169946,0.71098
0.81,0.0449915,0.714575
0.9900000000000001,0.0303145,0.742673
1.2300000000000002,0.068224,0.738381
1.1500000000000001,-0.00494678,0.740307
0.9700000000000001,0.0145648,0.770578
1.1700000000000002,0.0521957,0.773923
0.9300000000000002,0.0738928,0.704417
0.9700000000000001,0.10472,0.699991
0.9900000000000001,0.131067,0.722087
0.9300000000000002,0.101181,0.73143
1.0100000000000002,0.092067,0.765371
1.0100000000000002,0.124341,0.754928
0.8900000000000001,0.160721,0.710815
1.0500000000000003,0.191196,0.699771
0.9300000000000002,0.217307,0.721933
0.9700000000000001,0.155498,0.743184
0.9300000000000002,0.18568,0.732496
0.9100000000000001,0.178886,0.766284
1.0700000000000003,0.209961,0.754545
0.8900000000000001,0.24663,0.708534
0.9500000000000002,0.27619,0.699907
1.1100000000000003,0.279144,0.732205
1.1300000000000001,0.244673,0.742868
1.0900000000000003,0.273411,0.766246
0.9700000000000001,0.304894,0.709029
0.8900000000000001,0.335829,0.717057
1.0500000000000003,0.363014,0.697111
0.9300000000000002,0.366868,0.728874
0.8900000000000001,0.310524,0.737853
1.1500000000000001,0.34138,0.749159
1.0700000000000003,0.311795,0.771236
0.9700000000000001,0.373351,0.763921
0.8500000000000001,0.392261,0.711182
0.8300000000000001,0.449886,0.705404
1.0100000000000002,0.423525,0.719672
1.0100000000000002,0.397557,0.742444
1.0500000000000003,0.455591,0.734653
0.9900000000000001,0.429465,0.754871
0.8900000000000001,0.480438,0.714778
0.9500000000000002,0.51249,0.722223
1.0300000000000002,0.48692,0.747088
